id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,days_since_last_review
51228917,Clean & Cozy Condo w/ Fast WI-FI & Disney+,210950090,Melissa,,Rideau-Rockcliffe,45.45138,-75.62993,Entire home/apt,229.0,2.0,113,2025-02-24,4.42,1.0,310.0,56,Licensed,175.0
51287458,3 Bed Apt w/ Parking - 2 min walk to Canal skating,47266372,Christopher,,Capital,45.40991,-75.686,Entire home/apt,189.0,2.0,270,2025-03-09,6.43,1.0,270.0,71,Licensed,162.0
51368934,Double Room infront of UOttawa 8Min Walk Downtown,146743514,Carlos,,Rideau-Vanier,45.42391,-75.67854,Private room,87.0,30.0,0,,,22.0,365.0,0,Exempt,
51451229,Home sweet home! ( 1 bedroom + 1 ),153447528,Lomega,,Innes,45.42765,-75.52439,Entire home/apt,150.0,30.0,32,2023-07-04,0.73,1.0,89.0,0,Exempt,776.0
51511213,1 Guest for Shared Furn’d 3Bedr. Apt 5min to Ott.U,34602819,Christine,,Rideau-Vanier,45.42706,-75.67646,Private room,65.0,30.0,14,2024-12-23,0.38,11.0,0.0,3,Licensed,238.0
51518982,Pirate Cove,61765455,Earl,,West Carleton-March,45.38783,-75.97842,Entire home/apt,205.0,2.0,25,2024-11-10,0.57,1.0,89.0,11,Licensed,281.0
51534503,Lovely - 1 bedroom apartment unit in Ottawa,417479317,Mike,,College,45.35775,-75.74151,Entire home/apt,99.0,2.0,119,2025-03-07,2.73,1.0,276.0,42,Licensed,164.0
51538123,"Stunning 2 bed, 2 bath by the General Hospital",85297148,Genevieve,,Alta Vista,45.40223,-75.64431,Entire home/apt,104.0,30.0,13,2022-11-24,0.3,36.0,0.0,0,Licensed,998.0
51554175,"Downtown By Beechwood Village - Relax, Walk, Shop",67179584,Ike,,Rideau-Vanier,45.44081,-75.6642,Entire home/apt,108.0,30.0,10,2025-02-16,0.29,5.0,222.0,4,Licensed,183.0
51555210,"Private Basement Suite w/pvt Bath, Kitchen & More",417473768,Rodrigue,,Stittsville-Kanata West,45.26709,-75.88274,Private room,81.0,2.0,66,2024-11-11,1.55,1.0,79.0,13,Licensed,280.0
51560888,Private bedroom A in Ottawa,359893185,Yanling,,Bay,45.35929,-75.79646,Private room,65.0,2.0,47,2024-10-28,1.09,3.0,362.0,9,Licensed,294.0
51562498,Private Bedroom with a Private Bathroom,147189902,Sharmilee,,Barrhaven,45.25509,-75.73898,Private room,57.0,120.0,0,,,2.0,364.0,0,Licensed,
51564194,"SimplyStays2: 3bedrm + Parking, 10min to downtown",65553379,B,,Rideau-Rockcliffe,45.43428,-75.64642,Entire home/apt,100.0,30.0,300,2024-10-01,6.88,7.0,0.0,56,Licensed,321.0
51565431,1 Guest for Immacul. Furn'd 3-4 Bedrms. Shared Apt,34602819,Christine,,Rideau-Vanier,45.42493,-75.67744,Private room,75.0,30.0,12,2025-01-01,0.29,11.0,1.0,3,Licensed,229.0
51587081,New 3 BDRM Spacious & Modern Townhome with Yard,7354245,Lisa,,Gloucester-South Nepean,45.25837,-75.69649,Entire home/apt,140.0,30.0,13,2024-06-07,0.31,20.0,284.0,2,Exempt,437.0
51621361,1 Bedroom Suite in Great Location,144893923,Ahmed,,Gloucester-South Nepean,45.32142,-75.61001,Entire home/apt,92.0,30.0,10,2025-03-01,0.23,10.0,161.0,2,Licensed,170.0
51641789,"Happy Loving Peaceful Brand-new Space, find yo Zen",237272866,Thurka,,Rideau-Goulbourn,45.26541,-75.88279,Entire home/apt,198.0,30.0,25,2024-09-12,0.57,1.0,365.0,3,Licensed,340.0
51665908,Ottawa queen sized bed,418571122,Vertibel,,Cumberland,45.45675,-75.47289,Private room,110.0,30.0,6,2021-10-10,0.14,1.0,364.0,0,Licensed,1408.0
51704357,Private room B in Ottawa,359893185,Yanling,,Bay,45.35929,-75.797,Private room,71.0,2.0,32,2024-09-29,0.75,3.0,362.0,6,Licensed,323.0
51705079,Private room A and B in Ottawa,359893185,Yanling,,Bay,45.35779,-75.79562,Private room,120.0,2.0,9,2025-01-05,0.21,3.0,1.0,1,Licensed,225.0
51710744,Nepean | Lower Lev | Modern | Bright | Sleeps 6,3989893,Simone,,College,45.35447693,-75.77422333,Entire home/apt,98.0,31.0,2,2024-11-04,0.05,5.0,95.0,1,Licensed,287.0
51754522,Comfortable 3-Bdrm with HotTub & Private Entrance,263231820,Mohsen,,Knoxdale-Merivale,45.36139,-75.71215,Entire home/apt,108.0,2.0,248,2025-03-03,5.82,1.0,35.0,57,Licensed,168.0
51789097,KING bedroom w/attached ensuite bathroom,54534187,Amanda,,Cumberland,45.45244,-75.47487,Private room,100.0,1.0,43,2024-10-11,1.03,3.0,0.0,6,Licensed,311.0
51805379,1 Private Queen Bedroom w/shared bathroom -Middle,54534187,Amanda,,Cumberland,45.4526,-75.47491,Private room,62.0,1.0,93,2025-01-05,2.23,3.0,68.0,19,Licensed,225.0
51813478,"Lovely, large 3-bedroom apartment Westboro!",35325561,Ruth,,Kitchissippi,45.3925,-75.74483,Entire home/apt,162.0,2.0,144,2025-02-09,3.39,1.0,46.0,43,Exempt,190.0
51832082,Large Room Across UOttawa 10Min Walk To Parliament,146743514,Carlos,,Rideau-Vanier,45.42245,-75.6805,Private room,93.0,90.0,2,2023-10-07,0.06,22.0,365.0,0,Exempt,681.0
51902351,"Private room in Orleans townhouse - clean, quiet",8812197,Lili,,Orleans,45.48444,-75.48513,Private room,100.0,30.0,35,2024-06-23,0.91,3.0,0.0,2,Licensed,421.0
51918722,Home Get-Away Stay,418473146,Andrew.Maranga,,Gloucester-South Nepean,45.32008,-75.60653,Entire home/apt,98.0,2.0,36,2025-03-08,2.33,2.0,241.0,32,Licensed,163.0
51928800,Charming 1BR ❤︎of Downtown|𝗙𝗥𝗘𝗘 𝗣𝗮𝗿𝗸𝗶𝗻𝗴,309073340,Pooja,,Rideau-Vanier,45.4314,-75.68966,Entire home/apt,106.0,1.0,133,2025-03-10,3.1,3.0,0.0,15,Licensed,161.0
51930604,Downtown Ottawa queen suite located in the market,370453124,Olivier,,Rideau-Vanier,45.43009,-75.68855,Entire home/apt,100.0,30.0,40,2022-09-22,0.95,1.0,180.0,0,Licensed,1061.0
51954381,Huge Room 10Min Walk  Parliament/3Min Walk UOttawa,146743514,Carlos,,Rideau-Vanier,45.42467,-75.68108,Private room,100.0,14.0,1,2021-12-22,0.03,22.0,365.0,0,Licensed,1335.0
51961737,Cozy Private Bedroom!,66819187,Suhail,,Barrhaven,45.24567,-75.73891,Private room,34.0,30.0,18,2024-01-31,0.45,4.0,365.0,0,Licensed,565.0
52004237,The Mustard Den : 10mins airport 23mins DT,224889769,Chi Lun,,Osgoode,45.30645,-75.5914,Entire home/apt,255.0,2.0,89,2025-01-10,2.34,6.0,83.0,17,Licensed,220.0
52057659,Room with Queen bed near airport/South Keys Metro,9319196,Daniel,,River,45.3505,-75.65774,Private room,34.0,30.0,22,2024-12-21,0.51,2.0,255.0,1,Exempt,240.0
52062727,Double Room Across UOttawa/Walk To Parliament,146743514,Carlos,,Rideau-Vanier,45.42402,-75.68051,Private room,71.0,90.0,6,2023-11-01,0.15,22.0,365.0,0,Exempt,656.0
52153477,ONE BEDROOM UNIT 5Min Drive from DT!,172952472,Jean,,Rideau-Vanier,45.4365,-75.66331,Entire home/apt,70.0,30.0,6,2024-07-31,0.15,1.0,99.0,2,Licensed,383.0
52215116,3 bedroom unit- detached house- NRC-Blair- quiet,1959431,Paul,,Rideau-Rockcliffe,45.43905,-75.62034,Entire home/apt,130.0,30.0,1,2023-10-05,0.06,11.0,344.0,0,Licensed,683.0
52253949,"1-bedroom entire basement unit, separate entrance",46509945,Jennifer,,Knoxdale-Merivale,45.32871,-75.75295,Entire home/apt,75.0,30.0,24,2025-01-01,0.61,1.0,196.0,4,Licensed,229.0
52254575,Capital Getaway - Downtown 2 Bedroom apt w/Parking,417953682,Joan,,Somerset,45.40895462,-75.69984436,Entire home/apt,134.0,2.0,71,2025-02-17,2.23,3.0,137.0,27,Licensed,182.0
52255725,Private Nest Getaway - Very Large Studio Apartment,417953682,Joan,,Somerset,45.408924,-75.69973,Entire home/apt,125.0,30.0,102,2024-05-11,2.42,3.0,179.0,1,Licensed,464.0
52280592,Perfect location 2 bedrooms with Parking and wifi,287812491,Hesameddin,,Kitchissippi,45.403019,-75.727394,Entire home/apt,110.0,1.0,159,2025-03-05,3.8,2.0,314.0,66,Licensed,166.0
52288751,Home Away From Home / Entire place in Ottawa,37469356,Jeanine,,Alta Vista,45.41205,-75.62851,Entire home/apt,126.0,30.0,1,2021-10-29,0.02,1.0,0.0,0,Licensed,1389.0
52317502,2nd  Private Bedroom in an artistic town house,137013198,Farida,,Gloucester-Southgate,45.36686,-75.63639,Private room,38.0,30.0,15,2024-01-12,0.36,4.0,315.0,0,Licensed,584.0
52320471,Cheerful artsy master bedroom townhouse,137013198,Farida,,Gloucester-Southgate,45.36653,-75.63669,Private room,50.0,30.0,9,2023-06-27,0.26,4.0,343.0,0,Licensed,783.0
52334589,"Lovely, bright space in vibrant Hintonburg",8530030,Lacey,,Kitchissippi,45.40016,-75.7266,Entire home/apt,135.0,6.0,32,2025-01-31,0.77,1.0,123.0,10,Licensed,199.0
52372455,Cozy Downtown 1-Bedroom Rental with FREE Parking,40404988,Anthony,,Somerset,45.41374,-75.70866,Entire home/apt,153.0,1.0,153,2025-03-04,4.49,1.0,113.0,44,Licensed,167.0
52390106,Entire house ! 3 Bedr  w Balcony,281757470,Goump,,Barrhaven,45.25059,-75.7516,Entire home/apt,163.0,31.0,13,2023-12-31,0.31,1.0,365.0,0,Licensed,596.0
52422568,Quiet and country room in a private domaine,424312734,Nola,,Osgoode,45.27249,-75.50432,Private room,75.0,30.0,6,2022-06-25,0.15,1.0,90.0,0,Licensed,1150.0
52440516,"Private room 2d on left, with shared bathroom",424131620,Said,,Gloucester-South Nepean,45.29002,-75.70379,Private room,51.0,1.0,42,2024-09-30,1.0,1.0,0.0,4,Licensed,322.0
52471530,1st Bedroom in an artistic town house,137013198,Farida,,Gloucester-Southgate,45.36874,-75.63653,Private room,38.0,30.0,25,2025-03-02,0.6,4.0,253.0,3,Licensed,169.0
52471758,Dow's Lake/Glebe - 3 Bedroom with garage parking,35823823,Rebecca,,Capital,45.39367,-75.69606,Entire home/apt,100.0,2.0,12,2025-01-01,0.29,1.0,0.0,1,Licensed,229.0
52595083,"Wonderland: King bed, jacuzzi , separate AC",425232391,Catherine Kelly,,Somerset,45.41409,-75.69606,Private room,81.0,1.0,65,2024-12-29,1.71,8.0,0.0,14,Licensed,232.0
52595252,Oasis: queen bed with en-suite bathroom,425232391,Catherine Kelly,,Somerset,45.41326,-75.69567,Private room,86.0,1.0,129,2024-10-03,3.09,8.0,0.0,20,Licensed,319.0
52595339,"Cozy Nest: queen bed ,en-suite bath, separate AC",425232391,Catherine Kelly,,Somerset,45.41402,-75.69726,Private room,89.0,1.0,111,2025-02-16,2.66,8.0,81.0,27,Licensed,183.0
52595397,Hawaiian Jungle: en-suite bathroom and separate AC,425232391,Catherine Kelly,,Somerset,45.41454,-75.6971,Private room,91.0,1.0,107,2025-02-06,2.57,8.0,85.0,23,Licensed,193.0
52595528,Shangri-la: twin bed with dedicated private bath,425232391,Catherine Kelly,,Somerset,45.41441,-75.69605,Private room,99.0,1.0,137,2024-11-23,3.42,8.0,85.0,29,Licensed,268.0
52595565,"Bijou Dreamland: double bd , dedicated bath, AC",425232391,Catherine Kelly,,Somerset,45.41475,-75.69695,Private room,88.0,1.0,89,2024-12-12,2.14,8.0,85.0,15,Licensed,249.0
52719206,Lovely 2 queen bed condo with FREE parking,70072676,Jasleen,,Gloucester-Southgate,45.3419,-75.66431,Entire home/apt,110.0,30.0,53,2024-06-21,1.29,1.0,365.0,1,Exempt,423.0
52731281,Cozy 3 Bedroom Home w. Deck and Parking,38489090,Michael,,College,45.34678,-75.73906,Entire home/apt,133.0,30.0,142,2023-06-26,3.42,3.0,336.0,0,Licensed,784.0
52796922,Downtown Ottawa Unique View Classic Room  #4,138778788,John,,Somerset,45.41481,-75.7,Private room,100.0,1.0,88,2024-09-27,3.79,5.0,0.0,14,Licensed,325.0
52811386,Cheerful 1 bedroom with free parking,425875214,E,,Knoxdale-Merivale,45.33487,-75.72184,Private room,90.0,30.0,0,,,1.0,365.0,0,Licensed,
52835323,Luxurious 4 bedroom residential home with hot tub,35715334,Rory,,Knoxdale-Merivale,45.32386,-75.79052,Entire home/apt,210.0,30.0,1,2023-08-21,0.05,1.0,69.0,0,Licensed,728.0
52838518,Cheerful and vibrant 4 bedroom townhouse,427800587,Cleverlina,,Knoxdale-Merivale,45.33168,-75.75922,Private room,70.0,30.0,0,,,1.0,364.0,0,Licensed,
52839533,1 Private Queen bedroom w/shared bathroom - Garage,54534187,Amanda,,Cumberland,45.45095,-75.4746,Private room,62.0,1.0,70,2025-01-05,1.7,3.0,64.0,15,Licensed,225.0
52860074,Artsy Room & Bathroom in the ByWard Market,21787934,Maria,,Rideau-Vanier,45.43535,-75.69685,Private room,108.0,2.0,67,2025-02-17,1.96,1.0,152.0,16,Licensed,182.0
52915008,1Bed Condo at Lansdowne Park in heart of the Glebe,83923174,Jessica,,Capital,45.39751,-75.68593,Entire home/apt,148.0,2.0,84,2025-02-23,3.89,1.0,73.0,46,Licensed,176.0
52955017,Cute as a button home w/ all amenities & great loc,95217498,Aurora,,Capital,45.40523,-75.67921,Entire home/apt,174.0,30.0,133,2025-02-08,3.26,4.0,175.0,19,Licensed,191.0
52964274,Room with Private bathroom & Parking,18489586,Rachid,,Alta Vista,45.37305,-75.6584,Private room,52.0,30.0,1,2024-11-04,0.23,4.0,0.0,1,Licensed,287.0
52968072,"Beautiful house, two bedroom with queen beds",273913518,Tahmina Qaseem,,Stittsville-Kanata West,45.28644,-75.89493,Entire home/apt,95.0,30.0,22,2024-07-07,0.55,1.0,365.0,1,Exempt,407.0
53040097,KASHY HOMES - Elegant 3 story home near DT&Airport,66264674,Kashy,,Gloucester-South Nepean,45.32092,-75.60973,Entire home/apt,267.0,30.0,36,2023-03-19,0.99,5.0,315.0,0,Exempt,883.0
53043459,Tiny Tiny Room 3Min Walk OttawaU &Train,146743514,Carlos,,Rideau-Vanier,45.42357,-75.68028,Private room,45.0,30.0,5,2023-11-30,0.14,22.0,365.0,0,Exempt,627.0
53046732,Spacious Private Suite with Kitchenette,18489586,Rachid,,River,45.37202,-75.6582,Entire home/apt,48.0,30.0,0,,,4.0,160.0,0,Licensed,
53047191,Cozy 2-Floor Condo w Free Parking,130820230,Jeff,,Kitchissippi,45.40243,-75.73206,Entire home/apt,86.0,30.0,13,2024-11-05,0.32,1.0,364.0,4,Licensed,286.0
53091063,30%off month  5 mins walk O University station,119271373,Sunnie,,Rideau-Vanier,45.423462,-75.675926,Private room,194.0,30.0,141,2024-10-26,3.45,3.0,365.0,15,Licensed,296.0
53107826,Forest Suite in the City: 1bd/1bth + parking,27099999,Kaitlin,,Knoxdale-Merivale,45.3217,-75.73962,Entire home/apt,77.0,3.0,118,2025-03-04,2.9,1.0,48.0,33,Licensed,167.0
53149309,Petit studio près de tout,430259826,Charles,,Rideau-Vanier,45.43611,-75.66121,Entire home/apt,60.0,30.0,31,2023-06-13,0.78,1.0,365.0,0,Licensed,797.0
53154459,Funky 2 Bedroom Bungalow,430301425,Melanie,,College,45.35508,-75.76294,Entire home/apt,150.0,30.0,8,2023-02-28,0.2,2.0,363.0,0,Licensed,902.0
53155078,*Fully Equiped Studio in Byward Market*,52445814,Michaele,,Rideau-Vanier,45.42853,-75.68969,Entire home/apt,100.0,30.0,128,2023-12-01,3.15,2.0,0.0,0,Licensed,626.0
53168985,7min University Station*PrivateBathroom *FreePark,119271373,Sunnie,,Rideau-Vanier,45.423462,-75.675926,Private room,117.0,30.0,112,2025-02-23,2.75,3.0,360.0,20,Licensed,176.0
53173176,Bed of Roses: double bed with en-suite bathroom,425232391,Catherine Kelly,,Somerset,45.41466,-75.69529,Private room,87.0,1.0,86,2025-01-23,2.28,8.0,85.0,17,Licensed,207.0
53251221,7min University Station*PrivateBathroom *FreePark,119271373,Sunnie,,Rideau-Vanier,45.423462,-75.675926,Private room,84.0,30.0,83,2024-10-28,2.06,3.0,365.0,34,Licensed,294.0
53271985,Downtown Farmhouse Loft w parking,55288519,Grace,,Capital,45.41184,-75.67767,Entire home/apt,144.0,2.0,223,2025-03-02,5.52,2.0,124.0,57,Licensed,169.0
53337383,The Lookout - Executive 2 Bedroom Downtown apt,417953682,Joan,,Somerset,45.408924,-75.69973,Entire home/apt,170.0,30.0,100,2024-10-22,2.48,3.0,0.0,5,Licensed,300.0
53380534,Central Ottawa Apartment w/ Parking,10109677,Rebecca,,Somerset,45.40572,-75.70632,Entire home/apt,193.0,2.0,197,2025-02-10,4.89,1.0,84.0,55,Licensed,189.0
53433033,Bright Boho 3 Bedroom Lower Level Unit,430301425,Melanie,,College,45.35487,-75.76148,Entire home/apt,131.0,30.0,1,2021-11-27,0.02,2.0,312.0,0,Licensed,1360.0
53433604,Peaceful Private Bedroom,391296979,Odenie,,Gloucester-South Nepean,45.2687693,-75.7324947,Private room,46.0,1.0,64,2025-01-04,2.87,1.0,85.0,17,Licensed,226.0
53439990,King Suite with Private Entrance & Free Parking,209603655,Dave,,Stittsville-Kanata West,45.28032684,-75.91947174,Entire home/apt,180.0,2.0,108,2025-02-23,2.71,1.0,286.0,31,Licensed,176.0
53449014,Enjoy a Peaceful Stay Near Airport,160373253,Fiodor,,Gloucester-Southgate,45.378475,-75.640404,Private room,100.0,1.0,220,2025-01-14,5.48,4.0,0.0,76,Licensed,216.0
53460716,Spacious Private Guest Room at Carlington Townhome,2573284,Nicholas.A,,River,45.37751,-75.72641,Private room,49.0,30.0,10,2024-08-31,0.25,1.0,83.0,1,Licensed,352.0
53462240,Spacious 1-bedroom place with free parking,432914020,Yehia,,Alta Vista,45.3869,-75.66489,Entire home/apt,123.0,1.0,139,2025-02-17,3.52,1.0,0.0,28,Licensed,182.0
53464200,Lovely 1 bdrm apartment downtown Ottawa,47238547,Siobhan,,Rideau-Vanier,45.43465805,-75.68831635,Entire home/apt,62.0,30.0,7,2024-08-31,0.35,2.0,255.0,2,Licensed,352.0
53474808,Resort Living In the City,76085918,Dan,,River,45.37427,-75.70631,Entire home/apt,100.0,30.0,13,2024-09-30,0.33,1.0,18.0,1,Licensed,322.0
53476727,☻ 1Bd 1Bth Fully Renovated Private Apartment ☻,433027932,Armin & Morvarid,,Stittsville-Kanata West,45.28873,-75.91595,Entire home/apt,101.0,2.0,205,2025-03-07,5.1,2.0,330.0,55,Licensed,164.0
53478040,Cheerfull bedroom in Townhouse Rm # 3,189847984,Michelle,,Barrhaven,45.26324,-75.77566,Private room,27.0,30.0,74,2025-01-15,1.85,4.0,344.0,16,Licensed,215.0
53511813,Charming 2 bedroom apartment,364395881,Hoa,,Rideau-Goulbourn,45.22997,-75.68942,Entire home/apt,134.0,30.0,8,2023-12-13,0.2,3.0,365.0,0,Licensed,614.0
53518347,Cozy Retreat: Room @Stittsville,294779480,Jaldipkumar,,Stittsville-Kanata West,45.27434,-75.87617,Private room,48.0,31.0,0,,,1.0,141.0,0,Licensed,
53554141,Relaxful Trendy Suite w/Fireplace,426883243,Alice,,Orleans,45.47126,-75.49709,Entire home/apt,86.0,2.0,134,2025-02-18,3.39,1.0,162.0,45,Licensed,181.0
53557303,COZY traveller haven close to downtown w/ PARKING,42714196,Ayara Anouchka,,Rideau-Rockcliffe,45.44689,-75.62882,Private room,95.0,30.0,34,2025-01-01,0.9,4.0,1.0,11,Licensed,229.0
53581447,3Bedroom Townhouse Findlay Creek,344146354,Ademuyiwa,,Gloucester-South Nepean,45.32524532,-75.610335,Entire home/apt,100.0,30.0,0,,,1.0,263.0,0,Licensed,
53628480,Home in Ottawa,414349092,Tyus,,Gloucester-Southgate,45.36364,-75.62803,Entire home/apt,100.0,111.0,12,2025-01-02,0.47,2.0,0.0,6,Licensed,228.0
53656025,Bedroom in Residential Home With Street Parking,328821967,Vishal,,Cumberland,45.4481,-75.46093,Private room,32.0,30.0,2,2024-05-10,0.06,1.0,237.0,1,Licensed,465.0
53680675,"Bright & Spacious Glebe - Free Parking, Gym, Yard",40935528,Christine,,Capital,45.40127,-75.6906,Entire home/apt,140.0,30.0,6,2024-10-30,0.16,2.0,63.0,1,Licensed,292.0
53683509,Lovely 2BDRM Apartment Ideal Location Free Parking,251940619,Maya,,Rideau-Vanier,45.43080902,-75.69451141,Entire home/apt,209.0,2.0,117,2025-03-02,3.08,1.0,0.0,54,Licensed,169.0
53685363,"Modern spacious Basement w/ Bathrm, Kitchen & 2Bed",434792685,Ramani Devi,,Barrhaven,45.23962,-75.72844,Private room,80.0,1.0,83,2025-02-23,2.14,1.0,68.0,25,Licensed,176.0
53689411,"Britannia Bay Master bedroom, private ensuite bath",172734660,Chas,,Bay,45.36044,-75.80385,Private room,50.0,30.0,2,2024-01-31,0.07,2.0,362.0,0,Licensed,565.0
53738304,Private entire 1-bedroom with parking and backyard,302122653,Mason,,Barrhaven,45.2813,-75.76566,Entire home/apt,76.0,1.0,182,2025-02-23,4.76,2.0,138.0,57,Licensed,176.0
53765811,Modern 2 Bedroom Apt. Near TD Place. Free Parking!,202376751,Serena,,Capital,45.40167,-75.68555,Entire home/apt,151.0,30.0,55,2024-09-14,1.39,1.0,0.0,3,Licensed,338.0
53772961,"SimplyStays1: 2bedrm + Parking, 10min to downtown",65553379,B,,Rideau-Rockcliffe,45.43434,-75.64839,Entire home/apt,100.0,30.0,200,2024-09-26,5.08,7.0,0.0,41,Licensed,326.0
53782012,Cheerful 2-bedroom townhouse,373388889,Subo,,Stittsville-Kanata West,45.28917,-75.9171,Entire home/apt,160.0,7.0,40,2025-02-17,1.03,1.0,34.0,6,Licensed,182.0
53805525,Central suite with private entrance & bathroom,543308673,Tatyana,,Rideau-Vanier,45.43164,-75.69356,Entire home/apt,95.0,2.0,111,2025-01-10,2.93,2.0,0.0,47,Licensed,220.0
53832600,Large Private House Near Downtown & Airport,407729985,Maslen,,Alta Vista,45.39069,-75.617683,Entire home/apt,244.0,2.0,143,2025-03-02,3.68,1.0,348.0,34,Licensed,169.0
53849526,"10mins to DT, King Bed+WiFi+AC+Parking",434030563,Harsh,,Beacon Hill-Cyrville,45.42724,-75.60718,Entire home/apt,150.0,1.0,153,2025-01-19,3.89,1.0,302.0,15,Licensed,211.0
53894015,Cozy 1-bedroom place with hot tub,412684075,Allie,,Bay,45.3529,-75.80101,Entire home/apt,121.0,2.0,84,2025-02-17,2.17,1.0,80.0,25,Licensed,182.0
53972563,Full Suite w/ Private Entrance.  Personal Parking.,304328870,Daniel,,College,45.31921,-75.82253,Entire home/apt,88.0,3.0,103,2025-02-17,2.66,1.0,31.0,28,Licensed,182.0
53990892,Ottawa's 7-BED/4-BATH Modern Home - 2021 NEW BUILD,108699607,George,,Innes,45.44367,-75.52235,Entire home/apt,169.0,1.0,296,2025-03-10,7.62,1.0,227.0,95,Licensed,161.0
54079247,1-bedroom walkup apartment in Westboro,1249531,Philip,,Kitchissippi,45.39022,-75.75139,Entire home/apt,65.0,100.0,6,2024-12-15,0.19,2.0,328.0,3,Licensed,246.0
54083553,Modern 2- Bedroom suite in the heart ♥️ of Westboro,120606768,Mark,,Kitchissippi,45.38507,-75.74416,Entire home/apt,225.0,3.0,17,2024-09-11,0.5,1.0,357.0,4,Licensed,341.0
54090888,Master bedroom with ensuite bathroom on 19th floor,27561119,Sameer,,Kitchissippi,45.40001,-75.75054,Private room,117.0,30.0,9,2024-05-24,0.24,1.0,270.0,1,Licensed,451.0
54103619,Central Studio Apt - Cozy Basement Unit w/ Parking,331773956,Rianne,,River,45.36857,-75.68175,Entire home/apt,90.0,1.0,220,2025-03-05,5.69,1.0,132.0,70,Licensed,166.0
54105725,"The Ottawa Hideaway - spacious, 1 bedroom rental",438586765,Christine,,Cumberland,45.423454,-75.437775,Entire home/apt,123.0,2.0,10,2025-02-16,0.27,1.0,214.0,7,Licensed,183.0
54146352,A Suite Slice of Home - Centertown - FREE Parking,121084731,Bianca,,Somerset,45.41042,-75.69697,Entire home/apt,100.0,1.0,305,2024-12-23,10.32,1.0,0.0,101,Licensed,238.0
54185103,Entire Modern Guest Apartment - Well Located,148550804,Reza,,Gloucester-Southgate,45.34417633,-75.64015229,Entire home/apt,95.0,30.0,13,2024-07-12,0.34,1.0,90.0,1,Licensed,402.0
54188462,Small Bedroom in kanata south- w/Gym access,5035914,Abdelrahman,,Kanata South,45.28803,-75.86077,Private room,65.0,1.0,18,2024-10-19,0.48,4.0,365.0,3,Licensed,303.0
